job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
106,Data Scientist (Immediate Joiners Only),Straive,"Hybrid - Hyderabad, Gurugram, Bengaluru",xgboost machine learning python sql ml techniques ml model random forest ml,3-8 Yrs,Hybrid,3.3,https://www.naukri.com/job-listings-data-scientist-immediate-joiners-only-straive-hyderabad-gurugram-bengaluru-3-to-8-years-260526017335
107,Data Scientist I,Alegeus,Bengaluru,data scientist azure automation apis saas ai programming restful,3-8 Yrs,On-site,2.6,https://www.naukri.com/job-listings-data-scientist-i-alegeus-technologies-india-private-limited-bengaluru-3-to-8-years-290526904154
108,Data Scientist,Symphonyincubator Business Services,Bengaluru,data scientist automation github demand forecasting forecasting machine learning analytics data science,6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-symphonyincubator-business-services-private-limite-d-bengaluru-6-to-11-years-290526920374
109,Data Scientist,Neostats Analytics Solutions,Bengaluru,credit risk modelling machine learning python sql fraud detection banking analytics credit data,5-9 Yrs,On-site,4.2,https://www.naukri.com/job-listings-data-scientist-neostats-analytics-solutions-bengaluru-5-to-9-years-270526017178
110,Data Scientist,Cardinal Drugs Ltd.,Bengaluru,python ms azure natural language processing scala mathematics presentation skills google machine learning,5-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-cardinal-drugs-ltd-bengaluru-5-to-8-years-280526503543
111,Data Scientist,The It Mind Services,Bengaluru,machine learning data collection data visualization machine collections data,4-12 Yrs,On-site,4.1,https://www.naukri.com/job-listings-data-scientist-the-it-mind-bengaluru-4-to-12-years-280526502010
112,Data Scientist,Cai Info India,Bengaluru,algorithms python workflow orchestration system design engineering machine learning tools javascript,4-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-data-scientist-cai-info-india-bengaluru-4-to-8-years-290526025230
113,AI Engineer/Data Scientist(max 60 days notice period),PwC Service Delivery Center,"Hyderabad, Pune, Bengaluru",data science langgraph artificial intelligence llm python pytorch mlops langchain,2-7 Yrs,On-site,3.3,https://www.naukri.com/job-listings-ai-engineer-data-scientist-max-60-days-notice-period-pwc-service-delivery-center-hyderabad-pune-bengaluru-2-to-7-years-081125000082
114,Data Scientist,Global Technology Company @ Pune,"Gurugram, Bengaluru",natural language processing machine learning python tensorflow pytorch artificial intelligence ml algorithms scikit-learn,6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-brainsearch-consulting-pvt-ltd-gurugram-bengaluru-6-to-11-years-200426006869
115,Data Scientist,Data Collection Infotech,Bengaluru,logistic regression data analysis client servicing trend analysis data mining individual contributor sql python,0-4 Yrs,On-site,3.0,https://www.naukri.com/job-listings-data-scientist-data-collection-infotech-india-private-limited-bengaluru-0-to-4-years-310723500135
116,Data Scientist,Kintellect Partners Llp,Bengaluru,industry research bidding publishing machine learning data collection research scientist 1 big data sql,0-2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-kintellect-partners-llp-bengaluru-0-to-2-years-090426500512
117,Data Scientist,Global Technology Solutions Company @ Pune,"Hybrid - Hyderabad, Pune, Bengaluru",artificial intelligence machine learning deep learning data science tensorflow predictive modeling natural language processing dl,4-9 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-data-scientist-brainsearch-consulting-pvt-ltd-hyderabad-pune-bengaluru-4-to-9-years-250825004197
118,Data Scientist,Simreka,Bengaluru,algorithms python natural language processing scikit-learn neural networks predictive machine learning text analytics,0-3 Yrs,On-site,4.3,https://www.naukri.com/job-listings-data-scientist-simreka-devtaar-gmbh-bengaluru-0-to-3-years-210126502942
119,Data Scientist | Python | Machine Learning | Bangalore | 6-14 Years,Mascot E Services,Bengaluru,machine learning data science python predictive modeling artificial intelligence feature engineering regression data mining,7-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-python-machine-learning-bangalore-6-14-years-mascot-e-services-bengaluru-7-to-12-years-080626024812
120,AI Engineer / Data Scientist,CGI,Bengaluru,data scientist tensorflow architecture natural language processing ai regression llm clustering,8-13 Yrs,On-site,4.0,https://www.naukri.com/job-listings-ai-engineer-data-scientist-cgi-information-systems-and-management-consultants-bengaluru-8-to-13-years-140526932928
121,Data Scientist,Akaike Technologies,Bengaluru,deep learning data analysis git analytical mysql machine learning data visualization data mining,0-6 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-akaike-technologies-bengaluru-0-to-6-years-231122500033
122,Data Scientist,Hireginie Talent Cloud,Hybrid - Bengaluru,numpy tensorflow artificial intelligence natural language processing machine learning scikit-learn deep learning data science,2-6 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-data-scientist-hireginie-talent-cloud-bengaluru-2-to-6-years-300526015422
123,Forecasting Analyst / Data Scientist,Locus It Services,Bengaluru,bpo analyst statistical modeling process documentation analytical trend analysis budgeting forecasting,2-7 Yrs,On-site,4.5,https://www.naukri.com/job-listings-forecasting-analyst-data-scientist-locus-it-services-private-limited-bengaluru-2-to-7-years-171122502641
124,Data Scientist,Aliqan Services,Bengaluru,rwd data clinical trials machine learning r omop cdisc sdtm data bricks,10-15 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-aliqan-services-bengaluru-10-to-15-years-090626024335
125,Senior Data Scientist- Machine Learning,Trinity Life Sciences,Bengaluru,algorithms python data analysis modeling strong analytical skills presentation skills predictive problem solving,0-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-data-scientist-machine-learning-trinity-life-sciences-bengaluru-0-to-5-years-210426502267
126,Data Scientist,Client of Talent Corner,Bengaluru,python tensorflow pytorch metabase statsmodels xgboost pandas tableau,5-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-talent-corner-hr-services-bengaluru-5-to-8-years-010626009720
127,Data Scientist,Leading IT Company,Remote,artificial intelligence machine learning python natural language processing ml data intelligence processing,8-12 Yrs,Remote,3.6,https://www.naukri.com/job-listings-data-scientist-gennext-india-private-limited-bengaluru-8-to-12-years-300526012356
128,Data Scientist,Razorthink,Bengaluru,data science langgraph git docker data scientist langchain mlflow hugging face,0-2 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-razorthink-bengaluru-0-to-2-years-220526919359
129,Data Scientist,Jesper Apps Software Services,"Hosur, Bengaluru",data science python machine learning machine science data,0-4 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-jesper-apps-software-services-hosur-bengaluru-0-to-4-years-260526031115
130,Data Scientist,Avance Consulting Services,"Hyderabad, India, Bengaluru",data science python mlops time series neural networks senior data scientist machine learning aws,8-13 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-avance-consulting-services-hyderabad-bengaluru-india-8-to-13-years-270526012603
131,Data Scientist,Fortune India 500 IT Services Company,Bengaluru,azure cloud data scientist data science machine learning microsoft azure cloud science machine,8-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-tekskills-bengaluru-8-to-10-years-290526918414
132,Data Scientist,Tekskills india,Bengaluru,azure data scientist databricks synapse ml/ai artificial intelligence ml data microsoft azure,7-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-tekskills-bengaluru-7-to-10-years-290526917010
133,Data Scientist I,360DigiTMG,Bengaluru,deep learning spark machine learning e-commerce deployment research big data sql,0-2 Yrs,On-site,4.1,https://www.naukri.com/job-listings-data-scientist-i-360digitmg-bengaluru-0-to-2-years-180825504073
134,Data Scientist,Han Digital Solution,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",sas data management machine learning application development oracle business intelligence microsoft open source,0-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-han-digital-solution-hubli-mangaluru-mysuru-bengaluru-belgaum-0-to-3-years-221125501255
135,Data Scientist,Capgemini,Bengaluru,data scientist azure data engineering ai programming llm python programming workflow orchestration,4-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-capgemini-technology-services-india-limited-bengaluru-4-to-7-years-200526937706
136,Specialist Data Scientist,VOLKSWAGEN GROUP DIGITAL SOLUTIONS PRIVATE LIMITED,"Pune, Gurugram, Bengaluru",data scientist python data pipelines big data technologies data warehousing machine learning deep learning data quality,3-7 Yrs,On-site,3.9,https://www.naukri.com/job-listings-specialist-data-scientist-volkswagen-group-technology-solutions-india-private-limited-pune-gurugram-bengaluru-3-to-7-years-200526941991
137,Data Scientist - 29th April (Wednesday) - Virtual Interview,Tata Consultancy Services,"India, Bengaluru, Delhi / NCR",python sql data science artificial intelligence machine learning intelligence science interviewing,7-12 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-29th-april-wednesday-virtual-interview-tata-consultancy-services-bengaluru-delhi-ncr-india-7-to-12-years-280426005220
138,GenAI Data Scientist - PAN INDIA,Tata Consultancy Services,"Hyderabad, Bengaluru, Delhi / NCR",data science azure generative ai gcp machine learning aws python data,4-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-genai-data-scientist-pan-india-tata-consultancy-services-hyderabad-bengaluru-delhi-ncr-4-to-9-years-150526030743
139,Data Scientist,LLP S3bglobal Technologies,Bengaluru,data analysis operations research analytical mysql spanish predictive modeling oracle econometrics,0-3 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-scientist-s3b-global-bengaluru-0-to-3-years-160525502773
140,Data Scientist,Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru",rag llm machine learning python ml artificial intelligence al data,6-11 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-hyderabad-chennai-bengaluru-6-to-11-years-180526002888
141,Gen AI + Data Scientist,Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru",data science python generative ai natural language processing machine learning deep learning gen data,4-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-gen-ai-data-scientist-tata-consultancy-services-hyderabad-chennai-bengaluru-4-to-9-years-250426001070
142,Data Scientist III,Conduent,Bangalore Rural,data scientist snowflake web services business processes business intelligence sql analytics tableau,8-13 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-iii-conduent-business-services-india-llp-bangalore-rural-8-to-13-years-190526923589
143,Data Scientist III,Conduent,Bengaluru,data scientist snowflake web services business processes business intelligence sql analytics tableau,8-13 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-iii-conduent-business-services-india-llp-bengaluru-8-to-13-years-190526923588
144,Data Scientist I,Conduent,Bengaluru,data scientist mlops python github soc ai dns iac,1-6 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-i-conduent-business-services-india-llp-bengaluru-1-to-6-years-250526912187
145,Data Scientist/Machine Learning Consultant,Infosys,Bengaluru,data scientist data analytics supply chain mathematics logistics machine learning retail sql,9-13 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-scientist-machine-learning-consultant-infosys-limited-bengaluru-9-to-13-years-210526923153
146,Data Scientist,Tata Consultancy Services,Bengaluru,generative ai machine learning pandas scikit-learn python numpy tensorflow machine,5-10 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-bengaluru-5-to-10-years-250526008426
147,Data Scientist,Infosys,Bengaluru,data scientist snowflake python forecasting ai databricks business analysis logistics,10-14 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-scientist-infosys-limited-bengaluru-10-to-14-years-250526934289
148,Data Scientist,Wize Careers Consultants,"Hyderabad, Pune, Bengaluru",data science artificial intelligence aiml machine learning tensorflow pytorch generative ai natural language processing,6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-wize-careers-consultants-hyderabad-pune-bengaluru-6-to-11-years-050526013251
149,Data Scientist,Indicosmic Capital,Bengaluru,advanced analytics data science risk assessment machine learning fraud detection fraud analytics science,1-5 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-indicosmic-infotech-bengaluru-1-to-5-years-200426503514
150,Data Scientist,Cyient,"Hyderabad, Bengaluru",faiss apache nifi etl pipelines vector db neo4j postgresql mongodb db,5-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-cyient-hyderabad-bengaluru-5-to-7-years-180526013837
151,"Data Scientist, Product, Google Play Games",Google,Bengaluru,product management statistical analysis executive sas coding matlab statistics analytics,5-10 Yrs,On-site,4.4,https://www.naukri.com/job-listings-data-scientist-product-google-play-games-google-india-private-limited-bengaluru-5-to-10-years-090725503331
152,Data Scientist,Cognizant,Bengaluru,algorithms python analytical data natural language processing interpersonal skills problem solving video analytics,8-10 Yrs,On-site,3.7,https://www.naukri.com/job-listings-data-scientist-cognizant-bengaluru-8-to-10-years-150526007188
153,Data Scientist/ Machine Learning Engineer,Hitachi Vantara,Bengaluru,data scientist ml engineer tensorflow machine learning frameworks natural language processing ai neural networks regression,5-8 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-hitachi-vantara-india-pvt-ltd-bengaluru-5-to-8-years-140526933610
