job_id,job_title,company_name,location,skills_required,experience_raw,work_mode,company_rating,job_url
93,Data Scientist,Leading Client,"Noida, Hyderabad, Bengaluru","Data Science, PyTorch, NLP, MLOps, Feature Engineering, Deep Learning, Python, ML",4-9 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-talent-corner-hr-services-pvt-ltd-noida-hyderabad-bengaluru-4-to-9-years-270526911502
94,Data Scientist,Damco Solutions,Hybrid - Bengaluru,"Data Science, Predictive Modeling, Artificial Intelligence, Al, Machine Learning, Python, Ml, Modeling",7-12 Yrs,Hybrid,3.4,https://www.naukri.com/job-listings-data-scientist-damco-solutions-bengaluru-7-to-12-years-290526023214
95,Data Scientist (4 Months Contract),Carnation Infotech,Remote,"Data Science, Pyspark, Machine Learning, Python, SQL, DataBricks, MLOPS, Generative Ai",10-15 Yrs,Remote,3.9,https://www.naukri.com/job-listings-data-scientist-4-months-contract-carnation-infotech-bengaluru-10-to-15-years-020626022814
96,Data Scientist,Fluenc,Bengaluru,"Computer science, Renewable energy, Project management, Analytical, Machine learning, Forecasting, Monitoring, Analytics",5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-fluence-bengaluru-5-to-10-years-260526504910
97,Data Scientist,Luxoft,"Gurugram, Chennai, Bengaluru","Data Science, Pyspark, R, AWS, Python, SQL, Science, Data",8-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-luxoft-gurugram-chennai-bengaluru-8-to-12-years-020626027438
98,Data Scientist,Globant,"Hybrid - Hyderabad, Pune, Bengaluru","GCP, Vertex Ai, Retrieval Augmented Generation, Python, Artificial Intelligence, Natural Language Processing, Machine Learning, Process",5-9 Yrs,Hybrid,3.4,https://www.naukri.com/job-listings-data-scientist-globant-hyderabad-pune-bengaluru-5-to-9-years-020626026583
99,Data Scientist - Diageo,Premium,Bengaluru,"Artificial Intelligence, Machine Learning, SQL, Data Science, Gen AI, Python, Generative Ai, Power Bi",4-9 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-diageo-bengaluru-4-to-9-years-260526031367
100,Data Scientist GenAI,Affine Analytics,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR","Agentic Ai, RAG, Retrieval Augmented Generation, Machine Learning, Python, Generation, Machine, Data",5-10 Yrs,Hybrid,3.3,https://www.naukri.com/job-listings-data-scientist-genai-affine-analytics-hyderabad-bengaluru-delhi-ncr-5-to-10-years-010626028731
101,Data Scientist,Straive,"Hyderabad, Gurugram, Bengaluru","Graph, Xgboost, Neural Networks, Deep Learning, Data, Networking",5-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-straive-hyderabad-gurugram-bengaluru-5-to-9-years-290526023506
102,Data Scientist,EXL,"Hybrid - Bangalore Rural, Pune, Gurugram","Llp, NLP, Python, sql, Natural language processing, Data",3-5 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-data-scientist-exl-pune-bangalore-rural-gurugram-3-to-5-years-280526029499
103,Data Scientist - Collections,Applied Data Finance,"Hyderabad, Chennai, Bengaluru","data scientist, risk assessment, python, data analytics, data analysis, credit risk, machine learning, fintech",1-3 Yrs,On-site,4.3,https://www.naukri.com/job-listings-data-scientist-collections-applied-data-finance-hyderabad-chennai-bengaluru-1-to-3-years-280526924405
104,Data Scientist with GenAI /Agentic AI,Affine Analytics,Hybrid - Bengaluru,"Agentic Ai, Retrieval Augmented Generation, Machine Learning, Python, Excel, Azure Cloud, SQL, Cloud",3-5 Yrs,Hybrid,3.3,https://www.naukri.com/job-listings-data-scientist-with-genai-agentic-ai-affine-analytics-bengaluru-3-to-5-years-010626004177
105,Data Scientist,CBA Cross Border Associates,Bengaluru,"Computer science, data science, Analytical, Finance, Machine learning, Data processing, Continuous improvement, Monitoring",5-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-cba-cross-border-associates-bengaluru-5-to-10-years-290526505827
106,Data Scientist (Immediate Joiners Only),Straive,"Hybrid - Hyderabad, Gurugram, Bengaluru","Xgboost, Machine Learning, Python, SQL, ML Techniques, ML Model, Random Forest, Ml",3-8 Yrs,Hybrid,3.3,https://www.naukri.com/job-listings-data-scientist-immediate-joiners-only-straive-hyderabad-gurugram-bengaluru-3-to-8-years-260526017335
107,Data Scientist I,Alegeus,Bengaluru,"Data Scientist, Azure, Automation, Apis, Saas, Ai, Programming, Restful",3-8 Yrs,On-site,2.6,https://www.naukri.com/job-listings-data-scientist-i-alegeus-technologies-india-private-limited-bengaluru-3-to-8-years-290526904154
108,Data Scientist,Symphonyincubator Business Services,Bengaluru,"data scientist, Automation, Github, Demand Forecasting, Forecasting, Machine Learning, Analytics, Data Science",6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-symphonyincubator-business-services-private-limite-d-bengaluru-6-to-11-years-290526920374
109,Data Scientist,Neostats Analytics Solutions,Bengaluru,"Credit Risk Modelling, Machine Learning, Python, SQL, Fraud Detection, Banking Analytics, Credit, Data",5-9 Yrs,On-site,4.2,https://www.naukri.com/job-listings-data-scientist-neostats-analytics-solutions-bengaluru-5-to-9-years-270526017178
110,Data Scientist,Cardinal Drugs Ltd.,Bengaluru,"python, ms azure, natural language processing, scala, mathematics, presentation skills, google, machine learning",5-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-cardinal-drugs-ltd-bengaluru-5-to-8-years-280526503543
111,Data Scientist,The It Mind Services,Bengaluru,"Machine learning, Data collection, data visualization, Machine, Collections, Data",4-12 Yrs,On-site,4.1,https://www.naukri.com/job-listings-data-scientist-the-it-mind-bengaluru-4-to-12-years-280526502010
112,Data Scientist,Cai Info India,Bengaluru,"algorithms, python, workflow orchestration, system design, engineering, machine learning, tools, javascript",4-8 Yrs,On-site,3.7,https://www.naukri.com/job-listings-data-scientist-cai-info-india-bengaluru-4-to-8-years-290526025230
113,AI Engineer/Data Scientist(max 60 days notice period),PwC Service Delivery Center,"Hyderabad, Pune, Bengaluru","Data Science, Langgraph, Artificial Intelligence, LLM, Python, Pytorch, MLOPs, Langchain",2-7 Yrs,On-site,3.3,https://www.naukri.com/job-listings-ai-engineer-data-scientist-max-60-days-notice-period-pwc-service-delivery-center-hyderabad-pune-bengaluru-2-to-7-years-081125000082
114,Data Scientist,Global Technology Company @ Pune,"Gurugram, Bengaluru","Natural Language Processing, Machine Learning, Python, Tensorflow, Pytorch, Artificial Intelligence, Ml Algorithms, Scikit-Learn",6-11 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-brainsearch-consulting-pvt-ltd-gurugram-bengaluru-6-to-11-years-200426006869
115,Data Scientist,Data Collection Infotech,Bengaluru,"Logistic regression, Data analysis, Client servicing, Trend analysis, Data mining, Individual Contributor, SQL, Python",0-4 Yrs,On-site,3.0,https://www.naukri.com/job-listings-data-scientist-data-collection-infotech-india-private-limited-bengaluru-0-to-4-years-310723500135
116,Data Scientist,Kintellect Partners Llp,Bengaluru,"Industry research, Bidding, Publishing, Machine learning, Data collection, Research Scientist 1, big data, SQL",0-2 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-kintellect-partners-llp-bengaluru-0-to-2-years-090426500512
117,Data Scientist,Global Technology Solutions Company @ Pune,"Hybrid - Hyderabad, Pune, Bengaluru","Artificial Intelligence, Machine Learning, Deep Learning, Data Science, Tensorflow, Predictive Modeling, Natural Language Processing, Dl",4-9 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-data-scientist-brainsearch-consulting-pvt-ltd-hyderabad-pune-bengaluru-4-to-9-years-250825004197
118,Data Scientist,Simreka,Bengaluru,"algorithms, python, natural language processing, scikit-learn, neural networks, predictive, machine learning, text analytics",0-3 Yrs,On-site,4.3,https://www.naukri.com/job-listings-data-scientist-simreka-devtaar-gmbh-bengaluru-0-to-3-years-210126502942
119,Data Scientist | Python | Machine Learning | Bangalore | 6-14 Years,Mascot E Services,Bengaluru,"Machine Learning, Data Science, Python, Predictive Modeling, Artificial Intelligence, Feature Engineering, Regression, Data Mining",7-12 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-python-machine-learning-bangalore-6-14-years-mascot-e-services-bengaluru-7-to-12-years-080626024812
120,AI Engineer / Data Scientist,CGI,Bengaluru,"Data Scientist, Tensorflow, Architecture, Natural Language Processing, Ai, Regression, Llm, Clustering",8-13 Yrs,On-site,4.0,https://www.naukri.com/job-listings-ai-engineer-data-scientist-cgi-information-systems-and-management-consultants-bengaluru-8-to-13-years-140526932928
121,Data Scientist,Akaike Technologies,Bengaluru,"deep learning, Data analysis, GIT, Analytical, MySQL, Machine learning, data visualization, Data mining",0-6 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-akaike-technologies-bengaluru-0-to-6-years-231122500033
122,Data Scientist,Hireginie Talent Cloud,Hybrid - Bengaluru,"Numpy, Tensorflow, Artificial Intelligence, Natural Language Processing, Machine Learning, Scikit-Learn, Deep Learning, Data Science",2-6 Yrs,Hybrid,3.6,https://www.naukri.com/job-listings-data-scientist-hireginie-talent-cloud-bengaluru-2-to-6-years-300526015422
123,Forecasting Analyst / Data Scientist,Locus It Services,Bengaluru,"BPO, Analyst, Statistical modeling, Process documentation, Analytical, Trend analysis, Budgeting, Forecasting",2-7 Yrs,On-site,4.5,https://www.naukri.com/job-listings-forecasting-analyst-data-scientist-locus-it-services-private-limited-bengaluru-2-to-7-years-171122502641
124,Data Scientist,Aliqan Services,Bengaluru,"RWD Data, Clinical Trials, Machine Learning, R, OMOP, Cdisc, Sdtm, Data Bricks",10-15 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-aliqan-services-bengaluru-10-to-15-years-090626024335
125,Senior Data Scientist- Machine Learning,Trinity Life Sciences,Bengaluru,"algorithms, python, data analysis, modeling, strong analytical skills, presentation skills, predictive, problem solving",0-5 Yrs,On-site,3.6,https://www.naukri.com/job-listings-senior-data-scientist-machine-learning-trinity-life-sciences-bengaluru-0-to-5-years-210426502267
126,Data Scientist,Client of Talent Corner,Bengaluru,"Python, Tensorflow, Pytorch, Metabase, Statsmodels, Xgboost, Pandas, Tableau",5-8 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-talent-corner-hr-services-bengaluru-5-to-8-years-010626009720
127,Data Scientist,Leading IT Company,Remote,"Artificial Intelligence, Machine Learning, Python, Natural Language Processing, Ml, Data, Intelligence, Processing",8-12 Yrs,Remote,3.6,https://www.naukri.com/job-listings-data-scientist-gennext-india-private-limited-bengaluru-8-to-12-years-300526012356
128,Data Scientist,Razorthink,Bengaluru,"Data Science, LangGraph, Git, Docker, Data Scientist, LangChain, MLflow, Hugging Face",0-2 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-razorthink-bengaluru-0-to-2-years-220526919359
129,Data Scientist,Jesper Apps Software Services,"Hosur, Bengaluru","Data Science, Python, Machine Learning, Machine, Science, Data",0-4 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-jesper-apps-software-services-hosur-bengaluru-0-to-4-years-260526031115
130,Data Scientist,Avance Consulting Services,"Hyderabad, India, Bengaluru","Data Science, Python, MLops, Time Series, Neural Networks, Senior Data Scientist, Machine Learning, AWS",8-13 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-avance-consulting-services-hyderabad-bengaluru-india-8-to-13-years-270526012603
131,Data Scientist,Fortune India 500 IT Services Company,Bengaluru,"Azure Cloud, data scientist, Data Science, Machine Learning, Microsoft Azure, Cloud, Science, Machine",8-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-tekskills-bengaluru-8-to-10-years-290526918414
132,Data Scientist,Tekskills india,Bengaluru,"Azure, Data Scientist, Databricks Synapse, ML/AI, Artificial Intelligence, Ml, Data, Microsoft Azure",7-10 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-tekskills-bengaluru-7-to-10-years-290526917010
133,Data Scientist I,360DigiTMG,Bengaluru,"deep learning, spark, Machine learning, E-commerce, Deployment, Research, big data, SQL",0-2 Yrs,On-site,4.1,https://www.naukri.com/job-listings-data-scientist-i-360digitmg-bengaluru-0-to-2-years-180825504073
134,Data Scientist,Han Digital Solution,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","SAS, Data management, Machine learning, Application development, Oracle, Business intelligence, microsoft, Open source",0-3 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-han-digital-solution-hubli-mangaluru-mysuru-bengaluru-belgaum-0-to-3-years-221125501255
135,Data Scientist,Capgemini,Bengaluru,"Data Scientist, Azure, Data Engineering, Ai, Programming, Llm, Python Programming, Workflow Orchestration",4-7 Yrs,On-site,3.6,https://www.naukri.com/job-listings-data-scientist-capgemini-technology-services-india-limited-bengaluru-4-to-7-years-200526937706
136,Specialist Data Scientist,VOLKSWAGEN GROUP DIGITAL SOLUTIONS PRIVATE LIMITED,"Pune, Gurugram, Bengaluru","data scientist, python, data pipelines, big data technologies, data warehousing, machine learning, deep learning, data quality",3-7 Yrs,On-site,3.9,https://www.naukri.com/job-listings-specialist-data-scientist-volkswagen-group-technology-solutions-india-private-limited-pune-gurugram-bengaluru-3-to-7-years-200526941991
137,Data Scientist - 29th April (Wednesday) - Virtual Interview,Tata Consultancy Services,"India, Bengaluru, Delhi / NCR","Python, SQL, Data Science, Artificial Intelligence, Machine Learning, Intelligence, Science, Interviewing",7-12 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-29th-april-wednesday-virtual-interview-tata-consultancy-services-bengaluru-delhi-ncr-india-7-to-12-years-280426005220
138,GenAI Data Scientist - PAN INDIA,Tata Consultancy Services,"Hyderabad, Bengaluru, Delhi / NCR","Data Science, Azure, Generative Ai, GCP, Machine Learning, AWS, Python, Data",4-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-genai-data-scientist-pan-india-tata-consultancy-services-hyderabad-bengaluru-delhi-ncr-4-to-9-years-150526030743
139,Data Scientist,LLP S3bglobal Technologies,Bengaluru,"Data analysis, Operations research, Analytical, MySQL, Spanish, Predictive modeling, Oracle, Econometrics",0-3 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-scientist-s3b-global-bengaluru-0-to-3-years-160525502773
140,Data Scientist,Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru","rag, llm, Machine Learning, Python, Ml, Artificial Intelligence, Al, Data",6-11 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-hyderabad-chennai-bengaluru-6-to-11-years-180526002888
141,Gen AI + Data Scientist,Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru","Data Science, Python, Generative Ai, Natural Language Processing, Machine Learning, Deep Learning, Gen, Data",4-9 Yrs,On-site,3.3,https://www.naukri.com/job-listings-gen-ai-data-scientist-tata-consultancy-services-hyderabad-chennai-bengaluru-4-to-9-years-250426001070
142,Data Scientist III,Conduent,Bangalore Rural,"data scientist, snowflake, web services, business processes, business intelligence, sql, analytics, tableau",8-13 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-iii-conduent-business-services-india-llp-bangalore-rural-8-to-13-years-190526923589
143,Data Scientist III,Conduent,Bengaluru,"data scientist, snowflake, web services, business processes, business intelligence, sql, analytics, tableau",8-13 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-iii-conduent-business-services-india-llp-bengaluru-8-to-13-years-190526923588
144,Data Scientist I,Conduent,Bengaluru,"data scientist, mlops, python, github, soc, ai, dns, iac",1-6 Yrs,On-site,3.4,https://www.naukri.com/job-listings-data-scientist-i-conduent-business-services-india-llp-bengaluru-1-to-6-years-250526912187
145,Data Scientist/Machine Learning Consultant,Infosys,Bengaluru,"data scientist, data analytics, supply chain, mathematics, logistics, machine learning, retail, sql",9-13 Yrs,On-site,3.5,https://www.naukri.com/job-listings-data-scientist-machine-learning-consultant-infosys-limited-bengaluru-9-to-13-years-210526923153
146,Data Scientist,Tata Consultancy Services,Bengaluru,"Generative AI, Machine learning, Pandas, Scikit-learn, Python, NumPy, TensorFlow, Machine",5-10 Yrs,On-site,3.3,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-bengaluru-5-to-10-years-250526008426
